UserID;Province;Gender;Race;Age;Channel;Age_Group;Record_Date;Record_Time;Time_Of_Day;Duration_Time;Day_Name;Month_Name
877370;Western Cape;male;other;29;SuperSport Blitz;Adult;2016/03/17;17:22:00;Afternoon;01:30:00;Thu;Mar
903467;Western Cape;female;white;47;Boomerang;Adult;2016/03/25;15:18:00;Midday;01:35:31;Fri;Mar
2092115;Mpumalanga;male;black;49;Boomerang;Adult;2016/02/14;13:49:00;Midday;02:07:48;Sun;Feb
2092115;Mpumalanga;male;black;49;Cartoon Network;Adult;2016/02/02;14:04:00;Midday;01:30:08;Tue;Feb
2092115;Mpumalanga;male;black;49;Boomerang;Adult;2016/02/02;13:32:00;Midday;01:38:28;Tue;Feb
2092115;Mpumalanga;male;black;49;Boomerang;Adult;2016/01/08;16:23:00;Afternoon;01:31:13;Fri;Jan
2092115;Mpumalanga;male;black;49;Cartoon Network;Adult;2016/01/16;16:39:00;Afternoon;01:39:58;Sat;Jan
2092115;Mpumalanga;male;black;49;Boomerang;Adult;2016/01/15;13:16:00;Midday;01:54:53;Fri;Jan
2092115;Mpumalanga;male;black;49;Boomerang;Adult;2016/01/28;20:50:00;Night;01:35:47;Thu;Jan
2092115;Mpumalanga;male;black;49;Cartoon Network;Adult;2016/01/14;18:44:00;Afternoon;02:28:45;Thu;Jan
2092115;Mpumalanga;male;black;49;Cartoon Network;Adult;2016/01/22;10:07:00;Morning;01:41:43;Fri;Jan
2092115;Mpumalanga;male;black;49;Boomerang;Adult;2016/03/05;09:44:00;Morning;01:42:00;Sat;Mar
2092115;Mpumalanga;male;black;49;Cartoon Network;Adult;2016/01/28;21:22:00;Night;01:48:36;Thu;Jan
2092115;Mpumalanga;male;black;49;Supersport Live Events;Adult;2016/03/06;19:01:00;Afternoon;01:30:28;Sun;Mar
2092115;Mpumalanga;male;black;49;Boomerang;Adult;2016/03/29;18:33:00;Afternoon;01:30:07;Tue;Mar
861217;Kwazulu Natal;female;None;47;ICC Cricket World Cup 2011;Adult;2016/03/26;15:31:00;Midday;06:06:12;Sat;Mar
2371031;Western Cape;male;coloured;55;SuperSport Blitz;Adult;2016/02/15;22:49:00;Night;01:30:30;Mon;Feb
2371031;Western Cape;male;coloured;55;SuperSport Blitz;Adult;2016/01/19;19:46:00;Afternoon;01:32:32;Tue;Jan
2371031;Western Cape;male;coloured;55;Supersport Live Events;Adult;2016/01/23;17:09:00;Afternoon;01:36:18;Sat;Jan
611044;Gauteng;male;indian_asian;34;Cartoon Network;Adult;2016/03/28;17:52:00;Afternoon;01:30:00;Mon;Mar
600435;Western Cape;male;black;36;DStv Events 1;Adult;2016/01/11;12:17:00;Midday;01:54:55;Mon;Jan
600435;Western Cape;male;black;36;Boomerang;Adult;2016/01/08;07:38:00;Morning;01:32:30;Fri;Jan
2371059;Gauteng;male;indian_asian;16;ICC Cricket World Cup 2011;Teenager;2016/03/23;11:00:00;Morning;01:35:50;Wed;Mar
2371059;Gauteng;male;indian_asian;16;SuperSport Blitz;Teenager;2016/03/20;19:47:00;Afternoon;01:38:54;Sun;Mar
2371059;Gauteng;male;indian_asian;16;ICC Cricket World Cup 2011;Teenager;2016/03/30;13:53:00;Midday;01:32:30;Wed;Mar
2371059;Gauteng;male;indian_asian;16;ICC Cricket World Cup 2011;Teenager;2016/03/30;12:08:00;Midday;01:32:24;Wed;Mar
2361963;Gauteng;male;white;45;ICC Cricket World Cup 2011;Adult;2016/02/19;15:36:00;Midday;02:12:40;Fri;Feb
593270;North West;female;white;33;DStv Events 1;Adult;2016/01/02;19:39:00;Afternoon;01:45:55;Sat;Jan
870488;Western Cape;male;coloured;18;Supersport Live Events;Teenager;2016/03/04;07:35:00;Morning;01:30:08;Fri;Mar
870488;Western Cape;male;coloured;18;E! Entertainment;Teenager;2016/03/05;22:19:00;Night;01:30:00;Sat;Mar
2216498;North West;male;white;59;ICC Cricket World Cup 2011;Adult;2016/03/25;15:21:00;Midday;01:30:50;Fri;Mar
2371074;Western Cape;male;black;41;Boomerang;Adult;2016/02/14;06:55:00;Morning;01:47:53;Sun;Feb
2371074;Western Cape;male;black;41;Boomerang;Adult;2016/02/02;20:14:00;Night;01:46:08;Tue;Feb
2371074;Western Cape;male;black;41;Channel O;Adult;2016/02/07;16:12:00;Afternoon;01:31:51;Sun;Feb
2371074;Western Cape;male;black;41;E! Entertainment;Adult;2016/01/21;14:45:00;Midday;01:30:30;Thu;Jan
2371074;Western Cape;male;black;41;Boomerang;Adult;2016/02/17;18:06:00;Afternoon;01:44:42;Wed;Feb
2371074;Western Cape;male;black;41;Boomerang;Adult;2016/01/19;17:12:00;Afternoon;01:37:17;Tue;Jan
2371074;Western Cape;male;black;41;Boomerang;Adult;2016/01/21;13:40:00;Midday;01:37:33;Thu;Jan
2371074;Western Cape;male;black;41;Boomerang;Adult;2016/03/15;17:00:00;Afternoon;01:56:33;Tue;Mar
2371074;Western Cape;male;black;41;Cartoon Network;Adult;2016/03/01;19:00:00;Afternoon;01:46:12;Tue;Mar
102190;Gauteng;male;white;42;ICC Cricket World Cup 2011;Adult;2016/03/25;17:40:00;Afternoon;01:32:40;Fri;Mar
941456;Eastern Cape;male;coloured;20;Vuzu;Adult;2016/03/22;01:43:00;Morning;01:30:22;Tue;Mar
941456;Eastern Cape;male;coloured;20;Supersport Live Events;Adult;2016/03/11;20:17:00;Night;03:00:12;Fri;Mar
1109229;Western Cape;male;coloured;25;Trace TV;Adult;2016/03/08;09:58:00;Morning;01:34:42;Tue;Mar
1109229;Western Cape;male;coloured;25;ICC Cricket World Cup 2011;Adult;2016/03/23;10:30:00;Morning;01:30:40;Wed;Mar
1109229;Western Cape;male;coloured;25;Trace TV;Adult;2016/03/19;05:00:00;Morning;01:32:57;Sat;Mar
1109229;Western Cape;male;coloured;25;Supersport Live Events;Adult;2016/03/20;17:08:00;Afternoon;01:30:14;Sun;Mar
1109229;Western Cape;male;coloured;25;Boomerang;Adult;2016/03/28;11:55:00;Morning;01:34:11;Mon;Mar
1109229;Western Cape;male;coloured;25;Cartoon Network;Adult;2016/03/27;21:03:00;Night;01:30:45;Sun;Mar
833521;North West;male;black;33;Trace TV;Adult;2016/03/02;13:40:00;Midday;01:31:48;Wed;Mar
792539;Free State;male;white;31;ICC Cricket World Cup 2011;Adult;2016/02/20;12:28:00;Midday;01:31:08;Sat;Feb
941488;Gauteng;male;indian_asian;39;Supersport Live Events;Adult;2016/03/28;20:10:00;Night;01:31:26;Mon;Mar
941488;Gauteng;male;indian_asian;39;Cartoon Network;Adult;2016/03/29;10:12:00;Morning;01:55:30;Tue;Mar
941488;Gauteng;male;indian_asian;39;ICC Cricket World Cup 2011;Adult;2016/03/29;12:03:00;Midday;01:30:00;Tue;Mar
833528;Gauteng;male;black;42;ICC Cricket World Cup 2011;Adult;2016/03/13;17:34:00;Afternoon;04:05:02;Sun;Mar
833528;Gauteng;male;black;42;Supersport Live Events;Adult;2016/01/15;17:09:00;Afternoon;01:30:00;Fri;Jan
833528;Gauteng;male;black;42;ICC Cricket World Cup 2011;Adult;2016/03/06;09:17:00;Morning;02:48:48;Sun;Mar
2371138;Western Cape;male;coloured;26;Trace TV;Adult;2016/02/15;12:01:00;Midday;01:39:27;Mon;Feb
2371138;Western Cape;male;coloured;26;Trace TV;Adult;2016/01/30;12:58:00;Midday;01:40:51;Sat;Jan
822334;Gauteng;male;indian_asian;22;M-Net;Adult;2016/02/24;23:07:00;Night;01:32:11;Wed;Feb
822334;Gauteng;male;indian_asian;22;ICC Cricket World Cup 2011;Adult;2016/02/24;11:35:00;Morning;01:32:30;Wed;Feb
822334;Gauteng;male;indian_asian;22;Boomerang;Adult;2016/02/25;19:09:00;Afternoon;01:37:47;Thu;Feb
822334;Gauteng;male;indian_asian;22;ICC Cricket World Cup 2011;Adult;2016/02/24;11:20:00;Morning;01:32:30;Wed;Feb
822334;Gauteng;male;indian_asian;22;SuperSport Blitz;Adult;2016/02/24;20:29:00;Night;01:31:12;Wed;Feb
822334;Gauteng;male;indian_asian;22;ICC Cricket World Cup 2011;Adult;2016/02/24;15:25:00;Midday;01:31:40;Wed;Feb
822334;Gauteng;male;indian_asian;22;ICC Cricket World Cup 2011;Adult;2016/02/27;14:53:00;Midday;02:38:18;Sat;Feb
822334;Gauteng;male;indian_asian;22;ICC Cricket World Cup 2011;Adult;2016/02/28;14:22:00;Midday;02:02:40;Sun;Feb
822334;Gauteng;male;indian_asian;22;ICC Cricket World Cup 2011;Adult;2016/03/30;12:34:00;Midday;01:31:38;Wed;Mar
894090;Mpumalanga;male;None;37;Channel O;Adult;2016/01/06;12:17:00;Midday;01:47:21;Wed;Jan
2288980;Gauteng;male;indian_asian;33;Trace TV;Adult;2016/03/29;21:19:00;Night;01:30:54;Tue;Mar
773393;Western Cape;male;white;17;Channel O;Teenager;2016/02/02;08:43:00;Morning;01:32:21;Tue;Feb
773393;Western Cape;male;white;17;Channel O;Teenager;2016/02/04;22:05:00;Night;01:31:15;Thu;Feb
810587;Kwazulu Natal;male;black;52;Channel O;Adult;2016/02/05;21:29:00;Night;01:32:15;Fri;Feb
810587;Kwazulu Natal;male;black;52;Supersport Live Events;Adult;2016/03/03;12:58:00;Midday;01:30:44;Thu;Mar
810587;Kwazulu Natal;male;black;52;ICC Cricket World Cup 2011;Adult;2016/03/03;10:50:00;Morning;01:34:40;Thu;Mar
810587;Kwazulu Natal;male;black;52;Supersport Live Events;Adult;2016/03/12;20:42:00;Night;01:30:36;Sat;Mar
810587;Kwazulu Natal;male;black;52;ICC Cricket World Cup 2011;Adult;2016/03/01;12:05:00;Midday;01:31:08;Tue;Mar
805172;Gauteng;male;black;33;SuperSport Blitz;Adult;2016/02/16;21:23:00;Night;01:32:12;Tue;Feb
2216581;Eastern Cape;male;black;47;Channel O;Adult;2016/03/13;06:48:00;Morning;01:40:03;Sun;Mar
2216581;Eastern Cape;male;black;47;Channel O;Adult;2016/02/23;13:29:00;Midday;01:35:15;Tue;Feb
2216581;Eastern Cape;male;black;47;Channel O;Adult;2016/03/21;02:32:00;Morning;02:27:27;Mon;Mar
2422954;Western Cape;male;coloured;36;Trace TV;Adult;2016/01/13;08:02:00;Morning;01:53:09;Wed;Jan
822366;Mpumalanga;female;black;40;Trace TV;Adult;2016/02/26;20:57:00;Night;01:30:06;Fri;Feb
840081;Gauteng;male;black;26;Supersport Live Events;Adult;2016/03/03;23:38:00;Night;01:30:00;Thu;Mar
840081;Gauteng;male;black;26;Trace TV;Adult;2016/03/03;22:49:00;Night;01:30:48;Thu;Mar
840081;Gauteng;male;black;26;Channel O;Adult;2016/03/04;21:02:00;Night;03:17:00;Fri;Mar
819048;Eastern Cape;male;None;27;Supersport Live Events;Adult;2016/03/19;17:11:00;Afternoon;01:37:50;Sat;Mar
667632;Western Cape;male;None;34;Cartoon Network;Adult;2016/01/16;20:25:00;Night;01:34:41;Sat;Jan
822376;Western Cape;male;coloured;38;ICC Cricket World Cup 2011;Adult;2016/02/24;12:22:00;Midday;01:33:46;Wed;Feb
810604;Gauteng;male;None;47;CNN;Adult;2016/03/08;12:09:00;Midday;01:30:59;Tue;Mar
810604;Gauteng;male;None;47;CNN;Adult;2016/02/16;21:45:00;Night;01:32:50;Tue;Feb
810604;Gauteng;male;None;47;Supersport Live Events;Adult;2016/03/06;22:31:00;Night;01:30:24;Sun;Mar
810604;Gauteng;male;None;47;Boomerang;Adult;2016/03/26;13:42:00;Midday;01:31:12;Sat;Mar
810605;Limpopo;male;indian_asian;31;Supersport Live Events;Adult;2016/02/19;16:55:00;Afternoon;01:31:30;Fri;Feb
810605;Limpopo;male;indian_asian;31;ICC Cricket World Cup 2011;Adult;2016/03/23;14:30:00;Midday;01:30:40;Wed;Mar
810605;Limpopo;male;indian_asian;31;ICC Cricket World Cup 2011;Adult;2016/03/30;18:42:00;Afternoon;02:47:44;Wed;Mar
810611;Mpumalanga;male;coloured;39;ICC Cricket World Cup 2011;Adult;2016/02/22;18:21:00;Afternoon;01:31:36;Mon;Feb
810611;Mpumalanga;male;coloured;39;SuperSport Blitz;Adult;2016/03/08;17:20:00;Afternoon;01:33:44;Tue;Mar
773431;Kwazulu Natal;female;indian_asian;24;Channel O;Adult;2016/01/28;23:28:00;Night;01:34:42;Thu;Jan
773431;Kwazulu Natal;female;indian_asian;24;Boomerang;Adult;2016/01/20;17:42:00;Afternoon;01:32:10;Wed;Jan
729345;Gauteng;male;white;44;Boomerang;Adult;2016/03/20;06:41:00;Morning;01:31:36;Sun;Mar
852672;Mpumalanga;male;black;45;SuperSport Blitz;Adult;2016/03/05;12:49:00;Midday;01:36:22;Sat;Mar
852672;Mpumalanga;male;black;45;SuperSport Blitz;Adult;2016/03/05;12:53:00;Midday;01:30:14;Sat;Mar
822416;Gauteng;male;indian_asian;51;Supersport Live Events;Adult;2016/02/26;08:53:00;Morning;01:33:08;Fri;Feb
822416;Gauteng;male;indian_asian;51;Supersport Live Events;Adult;2016/01/29;13:59:00;Midday;01:33:28;Fri;Jan
822416;Gauteng;male;indian_asian;51;E! Entertainment;Adult;2016/02/12;15:36:00;Midday;01:31:16;Fri;Feb
852681;Free State;male;white;29;Supersport Live Events;Adult;2016/03/03;12:21:00;Midday;01:30:16;Thu;Mar
810648;Kwazulu Natal;male;indian_asian;43;Trace TV;Adult;2016/02/24;16:54:00;Afternoon;01:30:54;Wed;Feb
790440;Gauteng;male;black;16;Trace TV;Teenager;2016/01/19;07:38:00;Morning;01:31:00;Tue;Jan
882193;Gauteng;female;indian_asian;33;ICC Cricket World Cup 2011;Adult;2016/03/15;12:05:00;Midday;01:32:40;Tue;Mar
882193;Gauteng;female;indian_asian;33;ICC Cricket World Cup 2011;Adult;2016/03/25;12:22:00;Midday;01:47:54;Fri;Mar
773504;Kwazulu Natal;male;None;51;Supersport Live Events;Adult;2016/02/05;15:55:00;Midday;01:32:24;Fri;Feb
755058;Eastern Cape;male;white;40;Cartoon Network;Adult;2016/01/23;09:59:00;Morning;01:31:36;Sat;Jan
805296;Gauteng;male;None;67;SuperSport Blitz;Old_Age;2016/02/19;21:09:00;Night;01:46:56;Fri;Feb
805310;Gauteng;male;black;39;Africa Magic;Adult;2016/01/07;16:55:00;Afternoon;01:32:26;Thu;Jan
805310;Gauteng;male;black;39;Boomerang;Adult;2016/03/31;21:47:00;Night;01:31:57;Thu;Mar
2423099;Western Cape;female;black;36;Africa Magic;Adult;2016/02/19;16:54:00;Afternoon;01:30:11;Fri;Feb
2423099;Western Cape;female;black;36;Channel O;Adult;2016/02/14;00:00:00;Morning;01:39:09;Sun;Feb
2423099;Western Cape;female;black;36;CNN;Adult;2016/02/12;18:52:00;Afternoon;01:30:11;Fri;Feb
773530;Kwazulu Natal;male;black;46;SuperSport Blitz;Adult;2016/01/30;09:23:00;Morning;01:30:16;Sat;Jan
773540;Western Cape;male;coloured;34;Supersport Live Events;Adult;2016/01/21;16:09:00;Afternoon;01:37:38;Thu;Jan
773540;Western Cape;male;coloured;34;Trace TV;Adult;2016/01/19;21:15:00;Night;01:34:09;Tue;Jan
773540;Western Cape;male;coloured;34;Supersport Live Events;Adult;2016/01/29;20:56:00;Night;01:30:12;Fri;Jan
370331;Gauteng;female;white;39;ICC Cricket World Cup 2011;Adult;2016/02/24;12:37:00;Midday;01:33:58;Wed;Feb
370331;Gauteng;female;white;39;ICC Cricket World Cup 2011;Adult;2016/02/24;12:10:00;Midday;01:33:40;Wed;Feb
894104;Western Cape;male;coloured;25;SuperSport Blitz;Adult;2016/03/21;11:36:00;Morning;01:30:24;Mon;Mar
820310;Gauteng;male;white;29;Supersport Live Events;Adult;2016/03/06;14:59:00;Midday;01:30:18;Sun;Mar
814007;Gauteng;male;white;31;ICC Cricket World Cup 2011;Adult;2016/02/24;14:58:00;Midday;01:33:04;Wed;Feb
773570;Gauteng;male;None;43;ICC Cricket World Cup 2011;Adult;2016/03/15;18:44:00;Afternoon;01:32:22;Tue;Mar
929024;Gauteng;male;white;68;Supersport Live Events;Old_Age;2016/03/24;11:34:00;Morning;01:45:18;Thu;Mar
894256;Gauteng;male;white;56;CNN;Adult;2016/03/23;13:14:00;Midday;01:30:15;Wed;Mar
894256;Gauteng;male;white;56;Supersport Live Events;Adult;2016/03/24;08:22:00;Morning;01:47:24;Thu;Mar
810770;Western Cape;male;coloured;25;Trace TV;Adult;2016/02/21;10:44:00;Morning;01:30:00;Sun;Feb
810770;Western Cape;male;coloured;25;E! Entertainment;Adult;2016/02/20;23:00:00;Night;01:30:20;Sat;Feb
810770;Western Cape;male;coloured;25;Trace TV;Adult;2016/02/26;08:43:00;Morning;01:30:15;Fri;Feb
810770;Western Cape;male;coloured;25;Trace TV;Adult;2016/02/24;07:02:00;Morning;01:35:48;Wed;Feb
810770;Western Cape;male;coloured;25;Trace TV;Adult;2016/03/08;21:22:00;Night;01:30:00;Tue;Mar
810770;Western Cape;male;coloured;25;ICC Cricket World Cup 2011;Adult;2016/02/27;17:35:00;Afternoon;01:30:00;Sat;Feb
822560;Eastern Cape;male;white;23;Supersport Live Events;Adult;2016/02/26;17:35:00;Afternoon;01:30:38;Fri;Feb
822560;Eastern Cape;male;white;23;Supersport Live Events;Adult;2016/02/25;09:10:00;Morning;01:32:28;Thu;Feb
802352;None;None;None;0;ICC Cricket World Cup 2011;Children;2016/03/30;11:04:00;Morning;01:40:06;Wed;Mar
866251;Gauteng;male;black;30;Boomerang;Adult;2016/03/10;21:13:00;Night;01:34:31;Thu;Mar
866315;Gauteng;male;black;35;Boomerang;Adult;2016/03/18;00:32:00;Morning;01:30:35;Fri;Mar
808948;Western Cape;female;coloured;43;SuperSport Blitz;Adult;2016/02/11;07:04:00;Morning;01:32:00;Thu;Feb
808948;Western Cape;female;coloured;43;Channel O;Adult;2016/02/18;05:26:00;Morning;01:30:12;Thu;Feb
808948;Western Cape;female;coloured;43;Channel O;Adult;2016/02/18;15:46:00;Midday;01:30:57;Thu;Feb
808948;Western Cape;female;coloured;43;Channel O;Adult;2016/02/24;11:36:00;Morning;01:31:00;Wed;Feb
808948;Western Cape;female;coloured;43;Trace TV;Adult;2016/03/18;13:42:00;Midday;01:31:24;Fri;Mar
808948;Western Cape;female;coloured;43;Channel O;Adult;2016/03/18;13:55:00;Midday;01:59:21;Fri;Mar
808948;Western Cape;female;coloured;43;Channel O;Adult;2016/02/10;21:46:00;Night;01:30:27;Wed;Feb
808948;Western Cape;female;coloured;43;Channel O;Adult;2016/03/20;17:49:00;Afternoon;01:30:18;Sun;Mar
808948;Western Cape;female;coloured;43;ICC Cricket World Cup 2011;Adult;2016/02/23;13:18:00;Midday;01:44:44;Tue;Feb
808948;Western Cape;female;coloured;43;Channel O;Adult;2016/02/13;03:05:00;Morning;01:31:42;Sat;Feb
771816;Gauteng;male;black;31;SawSee;Adult;2016/01/01;08:59:00;Morning;01:31:19;Fri;Jan
771816;Gauteng;male;black;31;Channel O;Adult;2016/01/01;09:02:00;Morning;01:30:39;Fri;Jan
771816;Gauteng;male;black;31;Trace TV;Adult;2016/01/01;19:29:00;Afternoon;01:31:57;Fri;Jan
771816;Gauteng;male;black;31;Cartoon Network;Adult;2016/03/23;13:09:00;Midday;01:31:03;Wed;Mar
771816;Gauteng;male;black;31;Trace TV;Adult;2016/02/06;21:26:00;Night;01:31:15;Sat;Feb
771816;Gauteng;male;black;31;Trace TV;Adult;2016/02/27;11:32:00;Morning;01:30:00;Sat;Feb
771816;Gauteng;male;black;31;Trace TV;Adult;2016/03/07;05:54:00;Morning;01:31:57;Mon;Mar
771816;Gauteng;male;black;31;Cartoon Network;Adult;2016/03/01;08:27:00;Morning;01:34:14;Tue;Mar
853642;Kwazulu Natal;male;coloured;24;E! Entertainment;Adult;2016/03/06;23:22:00;Night;01:30:00;Sun;Mar
865372;Kwazulu Natal;female;coloured;29;Boomerang;Adult;2016/03/28;08:07:00;Morning;01:31:03;Mon;Mar
865372;Kwazulu Natal;female;coloured;29;Boomerang;Adult;2016/03/27;07:10:00;Morning;01:37:27;Sun;Mar
779410;Gauteng;female;coloured;26;Cartoon Network;Adult;2016/01/21;19:19:00;Afternoon;01:34:11;Thu;Jan
779410;Gauteng;female;coloured;26;Trace TV;Adult;2016/02/03;14:04:00;Midday;01:32:36;Wed;Feb
939622;Mpumalanga;male;white;38;Boomerang;Adult;2016/03/28;01:23:00;Morning;01:30:04;Mon;Mar
939622;Mpumalanga;male;white;38;kykNET;Adult;2016/03/28;15:14:00;Midday;01:32:06;Mon;Mar
939622;Mpumalanga;male;white;38;CNN;Adult;2016/03/30;15:29:00;Midday;01:30:19;Wed;Mar
830980;Kwazulu Natal;male;indian_asian;42;Boomerang;Adult;2016/03/17;12:13:00;Midday;01:33:10;Thu;Mar
866195;Eastern Cape;male;white;32;MK;Adult;2016/03/12;02:19:00;Morning;01:31:11;Sat;Mar
803542;Kwazulu Natal;male;indian_asian;36;Trace TV;Adult;2016/03/31;16:52:00;Afternoon;01:59:03;Thu;Mar
593622;Gauteng;female;black;27;Trace TV;Adult;2016/01/21;14:05:00;Midday;01:39:00;Thu;Jan
919180;Western Cape;male;coloured;36;Supersport Live Events;Adult;2016/03/26;11:08:00;Morning;01:36:00;Sat;Mar
816289;Mpumalanga;female;black;25;Channel O;Adult;2016/03/08;14:48:00;Midday;01:32:21;Tue;Mar
816289;Mpumalanga;female;black;25;CNN;Adult;2016/03/09;07:31:00;Morning;01:30:00;Wed;Mar
416232;None;None;None;0;Boomerang;Children;2016/02/13;07:15:00;Morning;01:30:00;Sat;Feb
721900;None;None;None;0;SawSee;Children;2016/02/06;21:20:00;Night;01:30:00;Sat;Feb
788728;Gauteng;male;black;35;ICC Cricket World Cup 2011;Adult;2016/03/15;10:58:00;Morning;01:30:18;Tue;Mar
892557;Gauteng;male;black;20;Cartoon Network;Adult;2016/03/09;15:36:00;Midday;01:39:13;Wed;Mar
880319;None;None;None;0;ICC Cricket World Cup 2011;Children;2016/03/30;13:07:00;Midday;03:39:56;Wed;Mar
939702;Western Cape;male;None;37;Boomerang;Adult;2016/03/04;21:02:00;Night;01:37:46;Fri;Mar
865408;North West;male;black;37;SuperSport Blitz;Adult;2016/03/16;19:59:00;Afternoon;01:30:40;Wed;Mar
866251;Gauteng;male;black;30;Trace TV;Adult;2016/03/03;20:32:00;Night;01:58:42;Thu;Mar
788751;Western Cape;male;coloured;26;SuperSport Blitz;Adult;2016/02/01;23:35:00;Night;01:34:20;Mon;Feb
2360384;Mpumalanga;male;black;37;Boomerang;Adult;2016/02/08;14:09:00;Midday;01:34:44;Mon;Feb
939717;Gauteng;male;indian_asian;27;E! Entertainment;Adult;2016/03/30;10:10:00;Morning;01:30:46;Wed;Mar
939717;Gauteng;male;indian_asian;27;Trace TV;Adult;2016/03/29;22:22:00;Night;01:32:06;Tue;Mar
866270;Gauteng;male;indian_asian;32;ICC Cricket World Cup 2011;Adult;2016/03/13;14:07:00;Midday;02:29:14;Sun;Mar
866270;Gauteng;male;indian_asian;32;Cartoon Network;Adult;2016/03/19;11:27:00;Morning;01:50:19;Sat;Mar
817331;Gauteng;male;black;16;Channel O;Teenager;2016/02/25;14:36:00;Midday;01:46:00;Thu;Feb
820491;Gauteng;male;black;48;Supersport Live Events;Adult;2016/03/01;06:12:00;Morning;01:30:28;Tue;Mar
830923;Western Cape;male;coloured;31;Trace TV;Adult;2016/03/03;11:16:00;Morning;01:59:12;Thu;Mar
830923;Western Cape;male;coloured;31;E! Entertainment;Adult;2016/03/03;17:09:00;Afternoon;01:30:54;Thu;Mar
830923;Western Cape;male;coloured;31;Trace TV;Adult;2016/03/04;14:30:00;Midday;01:43:21;Fri;Mar
809083;Gauteng;male;black;40;SuperSport Blitz;Adult;2016/02/25;14:46:00;Midday;01:48:40;Thu;Feb
809083;Gauteng;male;black;40;SawSee;Adult;2016/02/23;01:29:00;Morning;01:31:44;Tue;Feb
866315;Gauteng;male;black;35;Trace TV;Adult;2016/03/19;20:14:00;Night;01:30:33;Sat;Mar
371772;Eastern Cape;female;indian_asian;9;Boomerang;Children;2016/01/02;14:47:00;Midday;01:35:59;Sat;Jan
371772;Eastern Cape;female;indian_asian;9;Channel O;Children;2016/01/09;17:38:00;Afternoon;01:30:00;Sat;Jan
190586;None;None;None;0;Boomerang;Children;2016/01/17;19:07:00;Afternoon;01:30:17;Sun;Jan
809123;Gauteng;male;black;50;CNN;Adult;2016/02/03;22:19:00;Night;01:31:00;Wed;Feb
820566;Gauteng;female;black;27;Supersport Live Events;Adult;2016/02/26;15:17:00;Midday;01:30:44;Fri;Feb
820566;Gauteng;female;black;27;CNN;Adult;2016/02/25;20:50:00;Night;01:32:31;Thu;Feb
820566;Gauteng;female;black;27;DStv Events 1;Adult;2016/02/24;21:18:00;Night;01:31:20;Wed;Feb
809128;Gauteng;male;black;18;Trace TV;Teenager;2016/02/18;23:16:00;Night;01:32:42;Thu;Feb
809128;Gauteng;male;black;18;Channel O;Teenager;2016/02/18;23:24:00;Night;01:30:00;Thu;Feb
809128;Gauteng;male;black;18;Supersport Live Events;Teenager;2016/01/13;14:43:00;Midday;01:32:34;Wed;Jan
809128;Gauteng;male;black;18;Trace TV;Teenager;2016/01/17;07:02:00;Morning;01:31:12;Sun;Jan
809128;Gauteng;male;black;18;Trace TV;Teenager;2016/01/16;11:35:00;Morning;01:32:33;Sat;Jan
809128;Gauteng;male;black;18;Africa Magic;Teenager;2016/01/12;17:12:00;Afternoon;01:33:52;Tue;Jan
809128;Gauteng;male;black;18;E! Entertainment;Teenager;2016/01/12;20:44:00;Night;01:31:22;Tue;Jan
809128;Gauteng;male;black;18;Cartoon Network;Teenager;2016/01/12;19:58:00;Afternoon;01:30:33;Tue;Jan
809128;Gauteng;male;black;18;Africa Magic;Teenager;2016/01/14;16:58:00;Afternoon;02:00:06;Thu;Jan
809128;Gauteng;male;black;18;Trace TV;Teenager;2016/03/27;22:20:00;Night;01:35:33;Sun;Mar
809128;Gauteng;male;black;18;Trace TV;Teenager;2016/03/26;11:21:00;Morning;01:56:18;Sat;Mar
2091688;Gauteng;male;black;34;Boomerang;Adult;2016/02/13;18:18:00;Afternoon;01:30:44;Sat;Feb
764531;Limpopo;male;coloured;46;Supersport Live Events;Adult;2016/01/19;21:20:00;Night;01:30:50;Tue;Jan
764531;Limpopo;male;coloured;46;E! Entertainment;Adult;2016/01/19;08:38:00;Morning;01:48:46;Tue;Jan
2414971;Gauteng;male;white;32;Boomerang;Adult;2016/01/28;01:07:00;Morning;01:30:23;Thu;Jan
2414971;Gauteng;male;white;32;Boomerang;Adult;2016/01/27;12:52:00;Midday;01:30:10;Wed;Jan
2414971;Gauteng;male;white;32;Supersport Live Events;Adult;2016/01/25;10:54:00;Morning;01:31:02;Mon;Jan
2414971;Gauteng;male;white;32;Trace TV;Adult;2016/01/25;12:46:00;Midday;01:30:30;Mon;Jan
2414971;Gauteng;male;white;32;E! Entertainment;Adult;2016/01/26;09:23:00;Morning;01:30:22;Tue;Jan
2414971;Gauteng;male;white;32;DStv Events 1;Adult;2016/01/24;07:43:00;Morning;01:33:05;Sun;Jan
2414971;Gauteng;male;white;32;SuperSport Blitz;Adult;2016/01/26;17:26:00;Afternoon;01:30:30;Tue;Jan
2414971;Gauteng;male;white;32;E! Entertainment;Adult;2016/01/23;15:40:00;Midday;01:30:30;Sat;Jan
2414971;Gauteng;male;white;32;Supersport Live Events;Adult;2016/01/23;00:56:00;Morning;01:30:00;Sat;Jan
2414971;Gauteng;male;white;32;Africa Magic;Adult;2016/01/22;15:51:00;Midday;01:30:07;Fri;Jan
2414971;Gauteng;male;white;32;Trace TV;Adult;2016/01/30;16:50:00;Afternoon;01:30:33;Sat;Jan
2414971;Gauteng;male;white;32;Supersport Live Events;Adult;2016/01/26;14:56:00;Midday;01:30:20;Tue;Jan
